# r0    Z0    r      Z
0.200 8.000 0.532   1.81
0.200 8.500 0.543   1.67
0.200 9.000 0.552   1.53
0.200 9.500 0.562   1.40
0.200 10.000 0.571   1.27
0.250 0.500 0.297   4.36
0.250 1.000 0.317   4.18
0.250 1.500 0.335   4.01
0.250 2.000 0.353   3.84
0.250 2.500 0.370   3.67
0.250 3.000 0.387   3.51
0.250 3.500 0.402   3.35
0.250 4.000 0.417   3.18
0.250 4.500 0.432   3.02
0.250 5.000 0.446   2.87
0.250 5.500 0.459   2.72
0.250 6.000 0.472   2.57
0.250 6.500 0.484   2.42
0.250 7.000 0.496   2.27
0.250 7.500 0.507   2.13
0.250 8.000 0.518   1.99
0.250 8.500 0.529   1.85
0.250 9.000 0.539   1.72
0.250 9.500 0.549   1.59
0.250 10.000 0.558   1.45
0.300 0.500 0.280   4.50
0.300 1.000 0.300   4.33
0.300 1.500 0.318   4.17
0.300 2.000 0.336   4.00
0.300 2.500 0.354   3.83
0.300 3.000 0.370   3.67
0.300 3.500 0.386   3.51
0.300 4.000 0.401   3.35
0.300 4.500 0.416   3.19
0.300 5.000 0.430   3.04
0.300 5.500 0.444   2.89
0.300 6.000 0.457   2.74
0.300 6.500 0.470   2.59
0.300 7.000 0.481   2.45
0.300 7.500 0.493   2.31
0.300 8.000 0.505   2.17
0.300 8.500 0.515   2.03
0.300 9.000 0.526   1.90
0.300 9.500 0.535   1.77
0.300 10.000 0.545   1.63
0.350 0.500 0.263   4.65
0.350 1.000 0.283   4.48
0.350 1.500 0.302   4.32
0.350 2.000 0.320   4.15
0.350 2.500 0.337   3.99
0.350 3.000 0.354   3.83
0.350 3.500 0.370   3.67
0.350 4.000 0.386   3.51
0.350 4.500 0.401   3.36
0.350 5.000 0.415   3.21
0.350 5.500 0.429   3.06
0.350 6.000 0.442   2.91
0.350 6.500 0.455   2.76
0.350 7.000 0.467   2.62
0.350 7.500 0.479   2.48
0.350 8.000 0.491   2.34
0.350 8.500 0.502   2.20
0.350 9.000 0.512   2.07
0.350 9.500 0.523   1.94
0.350 10.000 0.532   1.81
0.400 0.500 0.246   4.79
0.400 1.000 0.266   4.62
0.400 1.500 0.286   4.46
0.400 2.000 0.304   4.30
0.400 2.500 0.321   4.14
0.400 3.000 0.338   3.98
0.400 3.500 0.354   3.83
0.400 4.000 0.370   3.67
0.400 4.500 0.386   3.52
0.400 5.000 0.400   3.37
0.400 5.500 0.414   3.22
0.400 6.000 0.428   3.07
0.400 6.500 0.441   2.93
0.400 7.000 0.453   2.79
0.400 7.500 0.466   2.64
0.400 8.000 0.477   2.50
0.400 8.500 0.488   2.37
0.400 9.000 0.499   2.23
0.400 9.500 0.510   2.10
0.400 10.000 0.520   1.97
0.450 0.500 0.230   4.92
0.450 1.000 0.250   4.75
0.450 1.500 0.270   4.60
0.450 2.000 0.288   4.44
0.450 2.500 0.306   4.28
0.450 3.000 0.323   4.12
0.450 3.500 0.339   3.97
0.450 4.000 0.355   3.82
0.450 4.500 0.370   3.67
0.450 5.000 0.385   3.52
0.450 5.500 0.399   3.37
0.450 6.000 0.413   3.23
0.450 6.500 0.426   3.09
0.450 7.000 0.439   2.95
0.450 7.500 0.452   2.81
0.450 8.000 0.464   2.66
0.450 8.500 0.475   2.53
0.450 9.000 0.486   2.39
0.450 9.500 0.496   2.27
0.450 10.000 0.507   2.14
0.500 0.500 0.214   5.04
0.500 1.000 0.234   4.88
0.500 1.500 0.254   4.73
0.500 2.000 0.273   4.57
0.500 2.500 0.290   4.42
0.500 3.000 0.307   4.26
0.500 3.500 0.324   4.11
0.500 4.000 0.340   3.96
0.500 4.500 0.355   3.82
0.500 5.000 0.370   3.67
0.500 5.500 0.385   3.53
0.500 6.000 0.399   3.38
0.500 6.500 0.412   3.24
0.500 7.000 0.425   3.10
0.500 7.500 0.438   2.96
0.500 8.000 0.450   2.82
0.500 8.500 0.462   2.69
0.500 9.000 0.473   2.56
0.500 9.500 0.483   2.42
0.500 10.000 0.494   2.30
0.550 0.500 0.199   5.16
0.550 1.000 0.219   5.01
0.550 1.500 0.238   4.85
0.550 2.000 0.257   4.70
0.550 2.500 0.275   4.55
0.550 3.000 0.292   4.40
0.550 3.500 0.309   4.25
0.550 4.000 0.325   4.10
0.550 4.500 0.341   3.96
0.550 5.000 0.356   3.81
0.550 5.500 0.371   3.67
0.550 6.000 0.384   3.53
0.550 6.500 0.398   3.39
0.550 7.000 0.411   3.25
0.550 7.500 0.424   3.11
0.550 8.000 0.436   2.98
0.550 8.500 0.448   2.84
0.550 9.000 0.460   2.71
0.550 9.500 0.471   2.58
0.550 10.000 0.481   2.45
0.600 0.500 0.183   5.28
0.600 1.000 0.203   5.13
0.600 1.500 0.223   4.97
0.600 2.000 0.242   4.82
0.600 2.500 0.260   4.68
0.600 3.000 0.277   4.53
0.600 3.500 0.295   4.38
0.600 4.000 0.311   4.24
0.600 4.500 0.326   4.09
0.600 5.000 0.341   3.95
0.600 5.500 0.356   3.81
0.600 6.000 0.371   3.67
0.600 6.500 0.385   3.53
0.600 7.000 0.398   3.40
0.600 7.500 0.410   3.25
0.600 8.000 0.423   3.12
0.600 8.500 0.435   2.99
0.600 9.000 0.446   2.86
0.600 9.500 0.458   2.74
0.600 10.000 0.469   2.60
0.650 0.500 0.168   5.39
0.650 1.000 0.189   5.24
0.650 1.500 0.208   5.09
0.650 2.000 0.227   4.94
0.650 2.500 0.245   4.80
0.650 3.000 0.263   4.65
0.650 3.500 0.280   4.51
0.650 4.000 0.296   4.36
0.650 4.500 0.312   4.22
0.650 5.000 0.328   4.08
0.650 5.500 0.343   3.94
0.650 6.000 0.357   3.80
0.650 6.500 0.370   3.67
0.650 7.000 0.384   3.53
0.650 7.500 0.397   3.40
0.650 8.000 0.410   3.26
0.650 8.500 0.422   3.14
0.650 9.000 0.434   3.01
0.650 9.500 0.445   2.88
0.650 10.000 0.456   2.75
0.700 0.500 0.154   5.49
0.700 1.000 0.174   5.35
0.700 1.500 0.193   5.20
0.700 2.000 0.213   5.06
0.700 2.500 0.231   4.91
0.700 3.000 0.248   4.77
0.700 3.500 0.265   4.63
0.700 4.000 0.282   4.49
0.700 4.500 0.298   4.35
0.700 5.000 0.314   4.21
0.700 5.500 0.328   4.07
0.700 6.000 0.343   3.94
0.700 6.500 0.357   3.80
0.700 7.000 0.370   3.67
0.700 7.500 0.384   3.53
0.700 8.000 0.397   3.40
0.700 8.500 0.409   3.27
0.700 9.000 0.421   3.14
0.700 9.500 0.433   3.02
0.700 10.000 0.444   2.89
0.750 0.500 0.140   5.59
0.750 1.000 0.160   5.45
0.750 1.500 0.179   5.31
0.750 2.000 0.198   5.17
0.750 2.500 0.217   5.02
0.750 3.000 0.234   4.88
0.750 3.500 0.251   4.75
0.750 4.000 0.268   4.60
0.750 4.500 0.284   4.47
0.750 5.000 0.300   4.33
0.750 5.500 0.315   4.20
0.750 6.000 0.329   4.06
0.750 6.500 0.344   3.93
0.750 7.000 0.358   3.79
0.750 7.500 0.370   3.67
0.750 8.000 0.384   3.54
0.750 8.500 0.396   3.41
0.750 9.000 0.408   3.28
0.750 9.500 0.420   3.15
0.750 10.000 0.431   3.03
0.800 0.500 0.126   5.68
0.800 1.000 0.146   5.55
0.800 1.500 0.166   5.41
0.800 2.000 0.184   5.27
0.800 2.500 0.203   5.13
0.800 3.000 0.221   5.00
0.800 3.500 0.238   4.86
0.800 4.000 0.254   4.72
0.800 4.500 0.271   4.58
0.800 5.000 0.286   4.45
0.800 5.500 0.302   4.32
0.800 6.000 0.316   4.18
0.800 6.500 0.330   4.06
0.800 7.000 0.344   3.92
0.800 7.500 0.358   3.79
0.800 8.000 0.370   3.66
0.800 8.500 0.383   3.54
0.800 9.000 0.396   3.41
0.800 9.500 0.407   3.29
0.800 10.000 0.419   3.16
0.850 0.500 0.111   5.78
0.850 1.000 0.132   5.64
0.850 1.500 0.151   5.50
0.850 2.000 0.171   5.37
0.850 2.500 0.190   5.23
0.850 3.000 0.207   5.10
0.850 3.500 0.224   4.97
0.850 4.000 0.241   4.83
0.850 4.500 0.258   4.70
0.850 5.000 0.273   4.57
0.850 5.500 0.288   4.43
0.850 6.000 0.303   4.30
0.850 6.500 0.317   4.17
0.850 7.000 0.332   4.05
0.850 7.500 0.345   3.92
0.850 8.000 0.358   3.79
0.850 8.500 0.371   3.66
0.850 9.000 0.383   3.54
0.850 9.500 0.395   3.42
0.850 10.000 0.407   3.30
0.900 0.500 0.098   5.86
0.900 1.000 0.118   5.73
0.900 1.500 0.138   5.60
0.900 2.000 0.158   5.47
0.900 2.500 0.176   5.33
0.900 3.000 0.194   5.20
0.900 3.500 0.211   5.07
0.900 4.000 0.228   4.94
0.900 4.500 0.244   4.81
0.900 5.000 0.260   4.68
0.900 5.500 0.276   4.54
0.900 6.000 0.290   4.42
0.900 6.500 0.304   4.29
0.900 7.000 0.319   4.17
0.900 7.500 0.332   4.04
0.900 8.000 0.346   3.91
0.900 8.500 0.358   3.79
0.900 9.000 0.371   3.66
0.900 9.500 0.383   3.54
0.900 10.000 0.395   3.42
0.950 0.500 0.085   5.95
0.950 1.000 0.105   5.82
0.950 1.500 0.124   5.69
0.950 2.000 0.144   5.56
0.950 2.500 0.162   5.43
0.950 3.000 0.180   5.29
0.950 3.500 0.198   5.17
0.950 4.000 0.215   5.04
0.950 4.500 0.231   4.91
0.950 5.000 0.247   4.78
0.950 5.500 0.262   4.65
0.950 6.000 0.279   4.51
0.950 6.500 0.292   4.40
0.950 7.000 0.306   4.28
0.950 7.500 0.320   4.16
0.950 8.000 0.333   4.03
0.950 8.500 0.346   3.91
0.950 9.000 0.359   3.78
0.950 9.500 0.370   3.67
0.950 10.000 0.383   3.54
1.000 0.500 0.072   6.02
1.000 1.000 0.092   5.90
1.000 1.500 0.112   5.77
1.000 2.000 0.131   5.64
1.000 2.500 0.150   5.51
1.000 3.000 0.168   5.39
1.000 3.500 0.185   5.26
1.000 4.000 0.202   5.14
1.000 4.500 0.218   5.01
1.000 5.000 0.234   4.88
1.000 5.500 0.250   4.76
1.000 6.000 0.265   4.63
1.000 6.500 0.281   4.50
1.000 7.000 0.294   4.39
1.000 7.500 0.307   4.27
1.000 8.000 0.321   4.14
1.000 8.500 0.334   4.02
1.000 9.000 0.347   3.90
1.000 9.500 0.359   3.78
1.000 10.000 0.371   3.66
